  170,  308,  111,   38,   26,   16,   10,   11,   12,   11,   10,    6,    6,    5,    2,    4,    9,   11,   14,   13,   14,   16,   16,   18,   12,   14,   17,   14,   10,   13,   12,    8,   17,    6,   11,    9,   19,   13,   18,   19,   19,   10,   17,   17,   14,   17,   22,   18,   16,   19,   16,   13,   13,   25,   20,    9,   20,   19,   22,   17,   19,   24,   13,   12,   11,   20,   20,   21,   35,   32,   31,   29,   33,   34,   36,   37,   39,   38,   42,   42,  506
  199,  375,  129,   45,   29,   32,   18,   15,   15,   16,   15,    9,    6,   10,   12,    6,   10,   10,   16,   17,   22,   15,   17,   14,   13,   21,   22,   18,   24,   17,   13,   16,   23,   22,    9,   15,   16,   16,   17,   20,   14,   12,   22,   19,   21,   25,   21,   21,   30,   17,   26,   28,   31,   21,   38,   28,   29,   40,   22,   29,   32,   18,   25,   19,   19,   20,   34,   35,   39,   46,   39,   40,   39,   46,   45,   58,   37,   35,   58,   52,  635
  150,  237,   72,   39,   25,   19,   10,    5,   12,    5,    9,    6,   10,    3,    4,    2,    3,    5,    8,   21,    9,   10,   15,   12,    8,   15,   15,    8,    7,    5,   13,    8,   12,   15,    7,   12,    6,    9,   11,   13,   13,   14,    9,   19,   15,   13,   13,   24,   19,   29,   18,   18,   13,   27,   19,    8,   22,   20,   21,   32,   18,   23,   27,   17,   16,   28,   32,   31,   45,   51,   36,   52,   46,   48,   54,   58,   45,   50,   41,   59,  700
  126,  154,   59,   25,   14,   13,   14,    3,    2,    6,    4,    6,    5,    4,    4,    6,    2,    5,    8,   10,   20,   14,    8,   12,   17,   15,   12,   17,   11,   10,    9,   10,    9,    7,   18,   10,   13,    9,    6,   11,   12,   10,   13,    8,   19,   15,   16,   13,   17,    9,   21,   18,   18,   25,   25,   19,   15,   22,   28,   31,   20,   21,   22,   29,   16,   20,   27,   41,   55,   43,   49,   63,   55,   61,   67,   55,   48,   50,   71,   76,  889
  209,  254,   74,   38,   21,   11,   11,    8,    7,    5,   10,   10,    8,    9,    6,   10,    7,   14,   19,   13,   31,   32,   22,   19,   19,   25,   29,   19,   16,   31,   27,   22,   15,   16,   24,   22,   14,   24,   12,   21,   15,   29,   27,   32,   32,   32,   34,   32,   43,   35,   35,   33,   39,   34,   53,   36,   44,   40,   49,   55,   54,   58,   42,   29,   40,   46,   69,   60,   77,  112,  106,  101,  111,  104,  114,  126,   99,   93,  144,  143, 1678
  282,  347,  130,   53,   34,   27,   16,   20,   21,   10,   21,   13,   11,   10,    6,    9,   21,   20,   23,   44,   27,   34,   35,   46,   31,   22,   36,   24,   29,   39,   21,   29,   23,   34,   24,   26,   23,   31,   38,   35,   27,   41,   34,   38,   46,   50,   64,   49,   70,   52,   56,   57,   66,   70,   57,   65,   72,   57,   61,   84,   60,   65,   61,   55,   54,   62,   82,   93,  101,  124,  144,  140,  136,  184,  171,  186,  126,  146,  172,  175, 2237
  269,  496,  163,   72,   44,   36,   22,   16,   15,   18,   16,   18,   13,   21,   11,   14,   17,   24,   34,   36,   41,   37,   38,   28,   29,   38,   32,   30,   32,   29,   34,   33,   30,   23,   18,   19,   20,   28,   39,   26,   43,   50,   51,   49,   59,   61,   70,   59,   51,   72,   54,   61,   50,   66,   56,   62,   89,   75,   62,   79,   70,   43,   68,   55,   58,   81,   89,   72,   94,  129,  136,  146,  167,  160,  163,  154,  173,  174,  184,  193, 2131
  330,  508,  176,   97,   54,   42,   29,   23,   20,   21,   20,   21,   27,   11,   12,   12,   30,   27,   33,   35,   46,   45,   42,   43,   33,   50,   35,   36,   40,   33,   42,   42,   36,   30,   26,   28,   32,   36,   37,   33,   42,   51,   54,   50,   54,   67,   82,   74,   63,   75,   65,   72,   70,   69,   71,   67,   84,   64,   82,   81,   67,   73,   67,   70,   53,   72,   85,  100,  119,  143,  145,  156,  151,  179,  171,  163,  152,  168,  199,  201, 2280
  305,  488,  209,  101,   43,   38,   20,   20,   14,   26,   21,   17,   15,   14,    8,   12,   24,   33,   35,   43,   46,   35,   55,   31,   36,   50,   43,   44,   32,   52,   41,   49,   38,   40,   36,   41,   34,   38,   38,   42,   59,   59,   52,   59,   68,   66,   79,   66,   83,   72,   77,   69,   90,   85,   65,   84,  101,   85,   91,   88,   72,   81,   71,   69,   55,   88,   80,  123,  151,  179,  175,  171,  158,  201,  206,  199,  171,  222,  188,  237, 2460
  361,  473,  179,   80,   66,   53,   48,   26,   19,   24,   21,   18,    9,   12,   13,   22,   29,   33,   21,   45,   59,   46,   34,   42,   40,   45,   37,   46,   48,   36,   42,   40,   43,   34,   35,   35,   39,   45,   50,   42,   44,   41,   46,   71,   66,   55,   92,   58,   69,   65,   73,   72,   78,   70,   87,   93,   89,   73,   80,   89,   80,   65,   85,   80,   58,   94,   96,   98,  139,  130,  174,  155,  151,  161,  176,  182,  178,  171,  168,  204, 2209
  286,  477,  161,  109,   53,   48,   35,   18,   21,   15,   21,   13,   25,    9,   11,   15,   16,   30,   29,   41,   52,   41,   33,   37,   48,   37,   32,   38,   34,   39,   25,   38,   30,   29,   29,   30,   34,   25,   36,   58,   43,   40,   53,   59,   63,   63,   51,   52,   95,   57,   62,   57,   69,   66,   61,   76,  100,   79,   77,   83,   84,   68,   59,   65,   57,   87,   86,  104,  117,  132,  146,  150,  161,  161,  179,  188,  178,  155,  185,  187, 2212
  326,  395,  197,  108,   71,   60,   36,   27,   23,   21,   24,   18,   11,   11,   24,   13,   26,   34,   37,   46,   45,   49,   38,   41,   34,   37,   38,   39,   33,   37,   45,   51,   45,   34,   28,   30,   37,   35,   43,   56,   36,   46,   61,   64,   46,   67,   67,   70,   69,   64,   77,   80,   64,   62,   98,   81,   64,   68,   83,   87,   69,   80,   69,   56,   69,   88,   80,   98,  145,  144,  140,  162,  149,  193,  177,  198,  141,  183,  191,  173, 2302
  339,  391,  191,   98,   71,   41,   38,   32,   28,   31,   22,   14,   16,   14,   15,   13,   23,   20,   27,   43,   45,   41,   46,   37,   42,   30,   36,   45,   45,   37,   39,   34,   40,   29,   25,   32,   36,   38,   53,   32,   39,   49,   46,   47,   43,   60,   55,   49,   61,   67,   66,   60,   59,   66,   69,   56,   80,   81,   80,   71,   81,   66,   64,   61,   50,   76,   78,   81,  122,  119,  146,  137,  146,  151,  170,  170,  142,  129,  168,  173, 1869
  262,  349,  156,   92,   46,   46,   25,   28,   28,   27,   23,   19,   20,   19,   12,   13,   22,   27,   32,   29,   31,   47,   26,   30,   33,   36,   29,   38,   36,   33,   35,   25,   39,   21,   22,   32,   25,   31,   40,   42,   43,   43,   38,   33,   43,   45,   60,   52,   58,   57,   67,   57,   54,   44,   55,   60,   58,   54,   53,   71,   65,   51,   47,   63,   50,   65,   66,   62,  105,   95,  116,  120,  121,  144,  131,  129,  137,  141,  152,  153, 1718
  268,  350,  150,   86,   51,   38,   37,   26,   22,   20,   29,   21,   15,   20,   25,   12,   25,   23,   24,   32,   33,   38,   31,   32,   27,   36,   36,   34,   37,   38,   30,   29,   40,   29,   17,   29,   35,   30,   30,   38,   27,   37,   44,   48,   46,   58,   55,   55,   54,   53,   40,   64,   63,   46,   62,   73,   68,   48,   68,   54,   55,   72,   48,   45,   36,   68,   78,   82,  104,  111,  127,  127,  118,  129,  143,  172,  128,  145,  128,  153, 1727
  233,  287,  120,   77,   45,   42,   28,   23,   33,   22,   23,   23,   12,   16,   14,   18,    6,   19,   23,   34,   38,   43,   28,   31,   30,   24,   33,   31,   32,   27,   32,   25,   22,   38,   30,   24,   31,   28,   37,   32,   32,   30,   29,   33,   41,   49,   58,   40,   47,   52,   51,   51,   65,   49,   57,   52,   60,   54,   69,   48,   57,   59,   36,   41,   33,   54,   68,   84,   95,  109,  102,  119,  119,  137,  108,  142,  123,   94,  125,  120, 1477
  151,  184,  100,   56,   31,   26,   25,    7,   11,   18,   10,    8,    8,   10,    7,    7,    9,   18,   12,   26,   29,   23,   13,   25,   27,    9,   15,   21,   20,   10,   14,   11,   15,   23,   17,   10,   16,   17,   18,   26,   22,   21,   18,   29,   27,   31,   34,   38,   28,   26,   37,   28,   28,   22,   32,   39,   38,   40,   39,   26,   33,   25,   35,   28,   29,   31,   34,   35,   66,   55,   73,   73,   56,   79,   64,   84,   72,   71,   82,   94,  883
  113,  134,   80,   37,   27,   16,   16,   10,    2,   15,    4,    2,    7,    3,    4,    7,    5,    9,    7,   14,   18,   15,   22,   16,   19,   20,   14,   15,   19,   23,   13,   11,    9,   15,    9,    8,   12,    8,   11,   22,   19,   10,   14,   23,   21,   21,   19,   25,   23,   22,   31,   27,   27,   21,   27,   22,   26,   27,   26,   33,   27,   28,   22,   23,   21,   31,   36,   28,   35,   62,   56,   62,   57,   55,   65,   58,   49,   50,   52,   79,  828
  121,  145,   65,   31,   17,   18,   16,    6,    8,   17,   15,   10,   11,    3,    8,    5,    7,   10,   13,   18,   28,   25,   16,   22,   24,   15,    9,   17,   27,   22,   16,   14,   21,   13,   12,   12,   15,   12,   24,   18,    8,   14,   20,   14,   22,   28,   28,   28,   26,   25,   30,   27,   24,   22,   24,   32,   23,   32,   34,   32,   28,   30,   19,   29,   15,   39,   36,   39,   48,   55,   65,   57,   59,   52,   69,   62,   55,   57,   67,   82,  793
  100,  119,   69,   40,   28,   18,   20,   10,   12,   10,    8,    7,   14,    6,    5,    7,    4,   14,   21,   16,   24,   20,   31,   17,   12,   20,   23,   12,   20,   14,   22,   13,   17,   13,   10,   18,   15,   11,   14,   19,   14,   15,   16,   18,   15,   23,   20,   24,   20,   32,   23,   23,   28,   19,   27,   25,   30,   24,   34,   30,   26,   18,   21,   20,   22,   25,   37,   26,   38,   58,   44,   48,   53,   54,   54,   64,   42,   49,   49,   71,  635
   82,  139,   68,   40,   24,   20,   13,   13,    8,    8,   10,   10,    9,    9,    7,    6,   14,   14,   10,   19,   22,   21,   16,   15,   17,   19,   13,   12,   16,   15,    8,    6,    9,   10,    8,   11,    5,   13,   15,   12,   20,   16,   15,   24,   12,   21,   18,   25,   25,   26,   13,   23,   24,   26,   28,   25,   23,   20,   31,   25,   20,   25,   14,   16,   14,   24,   29,   33,   48,   46,   54,   50,   48,   46,   74,   75,   50,   60,   58,   52,  647
   93,  118,   65,   21,   24,   13,   17,   11,    9,   12,    9,   10,   10,    8,    5,    6,   10,   15,    8,   11,   16,   16,   12,   17,   18,   11,   20,   10,    8,   11,   11,   15,   13,   10,    7,    9,    9,   12,   13,    3,   21,   12,   16,   10,   16,   14,   23,   22,   19,   19,   10,   15,   21,   23,   16,   17,   17,   16,   15,   13,   20,   13,   16,   15,   16,   18,   24,   33,   34,   37,   48,   30,   49,   33,   48,   51,   44,   48,   50,   46,  580
   59,   72,   41,   31,   15,   12,   10,   12,    5,   10,    6,   12,    2,    4,    3,    3,    4,    6,   11,   11,   13,   14,   10,    8,    7,   10,   12,   14,   12,   13,    8,    7,    8,    8,    9,   11,    3,   14,   12,    9,   11,    8,    4,    8,   13,   16,   14,   11,   13,   16,    8,   17,   16,   14,   10,   19,   10,    6,   12,   15,    9,   10,   16,   12,    8,   15,   16,   14,   24,   25,   24,   27,   22,   30,   25,   26,   29,   24,   35,   21,  353
   67,   73,   40,   29,   18,   11,    6,   12,   10,    8,    7,    8,   13,    3,    6,   11,    8,    8,    6,   16,   12,   14,    8,   10,   17,   13,   15,   14,    8,   11,   12,   14,    7,   10,   10,    8,   11,    5,    5,    8,    6,   10,    9,   15,   14,   14,   13,   13,    9,   14,   21,   16,    9,   15,   17,    8,   17,   18,   18,    7,   24,   12,   11,    8,   12,   16,   15,   31,   14,   37,   37,   25,   25,   34,   38,   37,   31,   25,   26,   37,  398
   48,   63,   32,   23,    6,    6,   16,   10,    8,    5,   10,   14,    3,    5,    4,    5,    8,    3,    7,   11,    7,   13,   14,    5,    7,    8,    5,    7,    4,   11,    4,    7,    5,    2,    4,    0,    6,    5,    9,   12,    4,    2,    5,    8,   10,    6,   15,    7,    8,   13,    9,    9,   15,    7,   10,   20,   12,   12,   15,   12,    9,   10,    8,   11,    8,   10,   15,    8,   15,   16,   19,   25,   19,   22,   21,   36,   22,   14,   24,   23,  288
   43,   45,   30,   11,   18,    6,   11,    5,    5,   12,    7,    9,    9,    1,    6,    2,    0,    5,    7,    7,   12,    9,    9,   12,    9,    4,    6,    6,    5,    4,    7,    3,    5,    1,    4,    5,    7,    3,    4,    8,    9,    4,    6,    9,    9,    8,   10,    8,    7,    9,    4,   10,   17,   11,   12,   15,    9,   16,    7,    8,    8,    8,    5,    7,    3,    3,   12,    9,   12,   13,   27,   16,   16,    9,   24,   20,   17,   14,   17,   19,  207
   40,   66,   35,   14,   10,    7,    5,    5,    7,    8,    6,    9,    3,    7,    3,    6,    8,    2,    8,    3,    8,    8,   11,   12,    6,   12,    7,    5,    6,    6,    7,    5,    2,    8,    3,    5,    9,   11,   10,    5,    8,   10,   12,    5,   14,   11,   11,   10,   13,    7,   14,   10,    6,    9,   10,   10,    6,    9,   12,    5,    8,    8,   12,    8,   12,    8,    9,   15,   18,   15,   17,   10,   11,   14,   20,   15,   22,   19,   17,   19,  203
   35,   38,   27,   13,    8,   12,   10,    5,    5,    6,    2,    8,    6,   10,    4,    5,    6,    4,    2,    5,    6,    7,    6,    9,    2,    6,    7,    7,    2,    7,    2,    6,    6,    7,    6,    5,    4,    5,    4,    6,    4,    3,    7,    9,    8,    8,    7,    6,   10,   16,    9,    4,   11,    6,    8,    6,    7,    9,   13,   13,   11,    9,    5,    4,   10,    5,   10,    6,    5,   11,   11,   16,    7,   12,   14,   11,    8,   10,    8,   13,  131
   24,   49,   20,    5,    9,    8,    5,    3,    5,    5,    2,    4,    3,    1,    1,    3,    3,    5,    2,    8,    7,    5,    3,    4,    5,    4,    3,    4,    6,    7,    9,    4,    7,    3,    5,    3,    4,    6,    7,    4,    5,   10,    7,    5,    6,    7,    5,    4,    4,   10,    4,    7,    6,    4,    3,    6,    7,    6,    8,    7,    7,   12,    3,    5,    3,   11,    6,    6,   10,   12,    9,   12,   12,    9,    8,   22,   11,    9,    9,    2,  133
   34,   36,   25,   11,   13,    7,    8,    2,    9,    5,    8,    3,    1,    3,    3,    3,    5,    5,    7,    3,    5,    7,    8,    8,   10,    3,    8,    8,    5,    6,    5,    5,    1,    3,    1,    8,    3,    5,    4,    3,    3,    7,    4,    2,    5,   10,   12,    9,    7,   10,    9,    5,    6,    9,    5,    8,    2,   11,    7,   10,    7,    7,    6,    7,    3,    7,    8,    5,    8,   10,   14,    9,    7,   10,   10,    5,    6,    9,   10,   11,  102
   36,   46,   14,   15,   10,    9,   14,    6,    6,    8,    3,    3,    5,    5,    3,    1,    3,    3,    2,    8,    6,   12,    6,    6,    4,    5,    2,    4,    5,    4,    6,    8,    7,    4,    3,    2,    3,    4,    7,    4,    6,    3,    7,    5,   10,    6,    8,    6,    8,    8,    5,    4,    8,   11,    6,    4,    6,    4,    4,    5,    7,    9,    2,    2,    1,    8,    3,    7,    7,    6,    8,   12,    7,   13,    6,    4,    6,    4,    7,    7,   80
   36,   43,   19,   17,   13,    5,    8,    5,    1,    3,    7,    6,    3,    2,    2,    1,    1,    3,    3,    5,    6,    3,    8,    5,    2,    4,    6,    6,    6,    7,    5,    3,    6,    5,    3,    3,    4,    4,    2,    1,    4,    6,    7,    3,    2,    7,    3,    9,    5,    6,    6,    7,    5,    6,    5,    6,    3,    5,    2,    7,    5,    3,    2,    4,    4,    4,    4,    6,    4,    7,    8,    9,    6,   10,    7,    9,    4,    5,    5,    8,   84
   32,   49,   15,   10,   11,    9,    3,    4,    8,    3,    6,    7,    6,    4,    1,    7,    4,    8,    3,    3,    4,    7,    9,    4,    4,    5,   11,    6,    7,    3,    5,    2,    3,    4,    4,    0,    1,    0,    3,    4,    4,    5,    5,    7,    4,    3,    6,    3,    4,    6,    8,    2,    7,    3,    3,    2,    5,    3,    3,    2,    6,    3,    2,    5,    3,    4,    6,    7,    5,    6,    7,    8,    4,   13,    5,   11,    2,    2,    3,    5,   61
   35,   38,   13,    8,    8,   11,    2,    7,    7,    4,    7,   11,    3,    5,    2,    3,    1,    5,    1,    5,    5,    5,    5,    7,    7,    3,    7,    6,    7,    6,    5,    7,    4,    7,    1,    2,    5,    3,    4,    4,    7,    5,    2,    1,    3,    8,    5,    2,    0,    9,    6,    9,    5,    4,    4,    2,    5,    3,    9,    9,    8,    4,    4,    3,    5,    3,    2,    2,    4,    5,    5,    8,   10,   11,    8,    6,   10,    7,    2,    8,   63
   18,   47,   16,   10,    8,   11,    5,    7,    5,    3,    7,    0,    4,    4,    2,    4,    1,    0,    2,    2,    1,    6,    1,    4,    4,    2,    6,    3,   10,    4,    1,    5,    3,    2,    4,    4,    1,    7,    3,    3,    2,    1,    2,    2,    6,    2,    4,    2,    3,    7,    8,    5,    7,    3,    3,    5,    2,    5,    4,    3,    6,    3,    5,    3,    4,    5,    4,    4,    6,    9,   11,    7,   14,    7,    1,   14,    5,    4,    3,    4,   65
   24,   40,   20,   12,    8,    4,    5,    5,    4,    6,    6,    4,    7,    7,    0,    5,    3,    2,    3,    5,    1,    9,    3,    2,    4,    5,    5,    7,    8,    6,    7,    2,    4,    4,    4,    2,    2,    1,    3,    5,   10,    2,    2,    3,    3,    4,    1,    2,    4,    3,    6,    1,    7,    4,    3,    5,    6,    6,    5,    2,    2,    3,    4,    4,    4,    3,    7,    3,    4,    7,    4,    5,    2,   10,    5,    7,    4,    8,    4,    4,   49
   30,   54,   13,   11,    5,    4,    4,    4,    5,    6,    4,    4,    2,    3,    5,    0,    2,    5,    5,    4,    3,    8,   11,    5,    5,    8,    5,    2,    4,    9,    6,    2,    0,    5,    4,    8,    1,    7,    7,    4,    2,    5,    6,    6,    4,    6,    7,    2,    7,    1,    2,    5,    5,    5,    7,    8,    6,    7,    4,    4,    3,    2,    1,    5,    1,    4,    3,    3,    4,    6,    5,    8,    5,    6,    9,    7,    4,    4,    4,    7,   51
   29,   39,   16,   13,    6,    9,    4,    2,    4,    5,    4,    1,    3,    3,    2,    2,    4,    8,    2,    4,    6,    3,    6,    2,    8,    2,    5,    6,    6,    4,    6,    3,    3,    4,    3,    5,    2,    4,    1,    3,    4,    4,    2,    4,    5,    5,    4,    2,    3,    3,    3,    3,   10,    1,    4,    4,    2,    2,    2,    2,    2,    3,    3,    2,    1,    3,    3,    5,    2,    3,    3,    6,    6,    3,    4,    6,    3,    4,    3,    3,   40
   27,   42,   21,   11,    5,    9,    4,    5,    3,    2,    2,    2,    4,    4,    1,    1,    3,    2,    4,    2,    5,    4,    5,    6,    9,    7,    6,    2,    2,    7,    1,    1,    3,    1,    3,    1,    2,    2,    5,    4,    4,    3,    3,    3,    0,    5,    2,    1,    3,    6,    5,    3,    2,    5,    1,    4,    2,    3,    7,    6,    1,    2,    3,    4,    0,    4,    9,    2,    3,    3,    5,    2,    2,    4,    4,    8,    3,    3,    2,    3,   27
   27,   36,   25,    9,    5,    7,    2,    5,    2,    4,    2,    4,    3,    2,    1,    1,    5,    3,    3,    1,    2,    2,    3,    3,   10,    4,    5,    4,    8,    5,    3,    3,    4,    1,    2,    0,    2,    6,    3,    1,    2,    6,    1,    9,    0,    1,    1,    6,    3,    5,    1,    7,    4,    3,    2,    1,    6,    1,    5,    1,    3,    7,    2,    2,    2,    3,    5,    3,    1,    2,    4,    4,    4,    4,    4,    4,    3,    5,    1,    8,   48
   33,   51,   30,   10,   10,    2,    6,    5,    3,    4,    6,    2,    2,    1,    3,    0,    0,    4,    2,    5,    4,    8,    5,    3,    6,    1,    9,    2,    2,    7,    6,    4,    5,    6,    0,    6,    2,    2,    6,    6,    0,    2,    7,    6,    2,    3,    4,    5,    4,    4,    6,    4,    3,    2,    4,   11,    9,    2,    3,    3,    3,    7,    0,    1,    4,    2,    4,    5,    7,    4,    5,    4,    2,    4,    2,    3,    4,    5,    2,    2,   50
   41,   61,   26,   10,   13,    7,    8,    5,    1,    4,    3,    3,    2,    4,    2,    1,    2,    5,    1,    4,    1,    4,    6,    8,    7,    7,    3,    4,    4,    5,    2,    5,    6,    4,    4,    1,    3,    2,    6,    4,    2,    4,    2,    4,    4,    7,    3,    3,    2,    2,    3,    7,    9,    3,    3,    5,    4,    0,    3,    3,    8,    2,    0,    4,    1,    3,    0,    1,    2,    1,    4,    2,    1,    3,    4,    5,    1,    1,    2,    2,   24
   36,   58,   32,   17,   14,   10,   10,    5,    6,    8,    4,    6,    0,    2,    4,    2,    4,    1,    2,    3,    0,    3,    6,    2,    7,    5,    2,    2,    8,    7,    3,    4,    4,    6,    3,    4,    0,    0,    4,    5,    4,    4,    1,    3,    3,    6,    5,    2,    2,    5,    3,    2,    3,    6,    6,    6,    4,    4,    2,    1,    4,    2,    4,    3,    1,    1,    1,    3,    2,    3,    5,    6,    4,    3,    7,    7,    2,    5,    8,    4,   23
   24,   53,   31,   18,    4,    6,    6,    4,    5,    6,    6,    8,    8,    4,    2,    5,    1,    4,    3,    6,    4,    2,    5,    3,    2,    9,    3,    5,    6,    5,    6,    1,    4,    3,    5,    2,    3,    2,    3,    5,    2,    3,    3,    3,    2,    2,    3,    8,    2,    3,    1,    2,    6,    5,    5,    3,    2,    5,    1,    5,    4,    1,    2,    3,    3,    1,    4,    2,    8,    4,    5,    5,    6,    4,    3,    3,    3,    3,    5,    4,   55
   34,   80,   26,   17,    7,    7,    6,    7,   11,    5,    5,    2,    1,    3,    5,    1,    4,    3,    3,    7,    7,    2,    7,    6,    5,    4,    5,    5,    6,    5,    6,    3,    5,    3,    4,    4,    1,    4,    5,    1,    4,    6,    6,    2,    4,    2,    3,    3,    4,    1,    6,    2,    5,    3,    6,    7,    3,    6,    3,    2,    6,    3,    1,    2,    3,    3,    4,    5,    1,    5,    4,    5,    1,    3,    4,    3,    6,    9,    4,    5,   39
   55,   82,   34,   12,   10,   16,    4,    1,    8,    4,    7,    5,    4,    3,    1,    3,    3,    9,    5,    3,    5,    2,    7,    3,    5,   11,    6,    3,    1,    9,    8,    6,    2,    4,    9,    3,    1,    6,    4,    2,    6,    4,    8,    3,    5,    6,    6,    6,    4,    1,    5,    2,    5,    2,    5,    5,    7,    4,   10,    3,    3,    2,    4,    5,    6,    6,    6,    2,    6,    3,    2,    5,    6,    7,   10,    8,    6,    5,    7,    6,   74
   48,  103,   43,   31,   12,   13,   14,    7,   10,    6,    5,    7,    5,    5,    2,    2,    1,    2,    7,   11,    8,    7,   14,   10,    8,    3,    8,   10,    8,    5,   10,    7,   10,   13,    2,    2,   11,    9,    5,    2,   10,    7,    4,    7,   10,    8,   10,    9,   10,    8,    9,    3,   10,    8,    7,    8,    3,   10,   11,    4,   11,    7,    6,    3,    4,    6,    9,    2,    7,   12,   14,    9,   13,   12,   15,    9,    5,    4,    9,    8,  104
   43,  132,   60,   24,   23,   16,   11,   10,    9,   10,    7,    8,   10,    8,    8,    4,    6,    9,    7,   13,    8,    5,    4,    3,    6,    4,    6,    5,   10,    7,    3,    8,    8,    7,   10,    5,    7,    7,    5,    7,    6,    5,    6,    2,    9,   10,    7,    8,    5,   10,   10,    6,    6,    4,    8,    6,   12,    5,    7,    7,    8,    8,   11,    7,    4,    3,    6,    9,   10,   10,   11,   11,    4,   16,   12,   10,   13,    7,    7,   14,  113
   85,  145,   73,   37,   25,   16,   22,   10,   12,   10,    8,    9,    7,   11,    6,    8,    8,    9,   10,    8,   12,   10,   11,   11,    9,   13,   17,   16,    4,    8,    7,   10,   13,    3,    8,    9,    8,    5,   10,    9,    7,   10,    9,    8,   17,   10,   11,   11,    6,   15,    6,   12,    6,   10,    6,   10,    5,    7,    8,   11,   10,   10,    8,    5,    9,    9,   15,   10,    6,   11,   16,   11,   11,   11,   16,   17,   12,    6,   12,   10,  136
   98,  170,   94,   30,   36,   31,   21,   20,   11,    6,   11,    5,    5,   13,    8,    8,    2,   11,   10,    7,   15,    6,   11,    8,    6,    9,   17,    8,   15,    7,   14,    8,    9,   10,   14,    4,   12,    8,   10,   11,   11,    9,   10,   10,   12,   14,   13,   14,    7,    8,   12,   15,    8,    6,    7,   11,    7,    4,    9,    6,   10,    4,    6,    3,    7,    7,   15,    8,    6,   15,   17,   12,   13,    8,   11,   13,    6,   16,   16,   12,  141
   98,  187,  104,   38,   30,   29,   16,   15,   17,   17,    6,    6,   10,   11,    7,    6,   10,   15,    6,   11,   13,   14,   14,   13,    8,   13,    8,    7,   15,   22,   15,   11,   18,   10,    6,   10,    6,    7,   10,    8,   11,   16,    9,   11,    9,    9,   12,   14,   10,    6,    7,   11,    9,   10,   10,   14,   14,   13,    8,    9,    9,    9,    6,    6,    4,   10,   10,    7,   16,   17,   12,   13,   16,   15,   11,   11,   16,   14,   18,   15,  149
   95,  167,   85,   45,   30,   30,   17,   15,   12,    6,   19,   11,    4,    7,    5,    9,   11,   11,    7,   10,   13,   10,   15,   17,   13,   11,   11,   11,   19,    8,   14,   11,    7,    6,   12,   11,   10,    5,   15,   10,   10,    6,   14,   13,    5,   10,    4,    6,    5,    7,   10,    9,   17,    9,   12,   10,    8,   13,   15,   11,   16,    5,   10,    4,    5,   13,    7,    5,    8,   10,   16,   12,   23,   24,   13,   19,   10,   12,   14,   18,  228
  114,  193,  114,   54,   32,   37,   26,   20,   23,   22,   20,   11,    7,   11,   18,   10,    7,   10,   10,   19,   27,   17,    8,   12,   11,   12,   22,   10,   13,   14,   15,   12,   11,   11,    9,   12,   11,   12,   12,   10,   12,   18,   12,   10,   13,   10,   11,   20,   12,   24,   14,   22,   19,   16,    6,   14,   15,   12,    9,   15,   16,   15,   18,    7,   15,    9,   10,   15,   25,   16,   25,   18,   30,   22,   36,   33,   32,   22,   22,   25,  357
  114,  198,   90,   48,   32,   41,   26,   19,   19,   18,   26,   19,   10,    5,    8,   10,    8,   16,   11,   11,   25,   14,   23,   23,   17,   11,   12,   16,   16,   19,   23,   21,   20,   16,   13,   13,   14,   22,   17,   11,    7,    9,   12,   10,   14,   19,   13,   18,   15,   20,   13,   17,   18,   15,   16,   18,   19,   13,   15,   16,   19,   20,   13,   16,   10,   12,   13,   24,   14,   34,   28,   29,   31,   27,   30,   33,   34,   38,   35,   28,  349
  112,  134,   72,   48,   28,   26,   11,   17,   11,    9,   13,   13,   13,    5,    4,    5,    6,   20,   15,   16,   16,   17,   12,   14,   10,   19,   13,   11,   22,   23,   16,   12,   16,   17,    8,   11,    9,    9,   12,   15,   14,   12,   12,   12,   10,   14,   19,   14,   21,   12,   11,    9,   15,   12,   17,   12,   16,   11,   19,   14,   16,   20,   10,   19,   11,    8,   19,   14,   24,   22,   31,   19,   29,   29,   20,   33,   28,   28,   36,   34,  405
   86,   92,   39,   24,   10,   16,   10,    9,    4,    6,    2,    8,    4,    5,    6,    4,    7,    8,   11,    9,   10,   15,   10,   18,   15,   20,   15,   11,   11,   17,   10,   15,   18,    9,    7,   12,   14,    4,    6,   13,   13,    6,   12,    9,    9,    9,   15,   14,    8,   19,   11,   12,   11,   11,   10,    8,   14,   11,   18,   16,   15,   15,   15,   14,   16,   10,   13,   23,   25,   34,   32,   29,   35,   33,   33,   39,   44,   21,   44,   42,  515
   81,  112,   52,   19,   19,    8,   13,   13,   12,   13,   16,    7,    8,    6,    5,    7,    8,   14,    8,   20,   23,   18,   19,   25,   27,   18,   16,   19,   20,   12,    9,   11,   11,   10,    9,   16,   16,   19,    9,   15,   14,   12,   16,   20,   13,   21,   18,   24,   28,   23,   15,   24,   31,   14,   17,   17,   25,   23,   20,   20,   31,   24,   21,   13,   23,   14,   28,   32,   24,   35,   55,   48,   48,   48,   50,   44,   59,   49,   54,   63,  761
