  917,   26
  917,   10
  917,   12
  917,   13
  917,   71
  917,   13
  917,   12
  917,   13
  917,   14
  917,   12
  917,   13
  917,   13
  917,   12
  917,   12
  917,    7
  917,   41
  917,   46
  917,   14
  917,   13
  918,   11
  918,   37
  918,   13
  918,   12
  918,   19
  918,   16
  919,   13
  919,   11
  919,   38
  919,   43
  919,   63
  920,   45
  920,    7
  920,   29
  920,    7
  920,   67
  920,    7
  920,   15
  920,   29
  920,   13
  921,   62
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   12
  921,   37
  921,   12
  921,   12
  922,   11
  922,   11
  922,   35
  922,   65
  922,   24
  923,   38
  923,    3
  923,    7
  923,   68
  923,   35
  923,   35
  923,   30
  924,   14
  924,   41
  924,   41
  924,   77
  924,   83
  924,   11
  924,   11
  925,   11
  925,   43
  925,   43
  925,   11
  926,   11
  926,   12
  926,   73
  926,   44
  926,   14
  926,   49
  927,   40
  927,   11
  927,   13
  927,   11
  927,   40
  928,   50
  928,   12
  928,   11
  928,   16
  928,   41
  929,   42
  929,   11
  929,   11
  929,   35
  929,   11
  929,    9
  929,   43
  929,   47
  929,   12
  930,   34
  930,   38
  930,    9
  930,   10
  930,   10
  930,   44
  930,   34
  930,   35
  930,   10
  930,    3
  931,   10
  931,   11
  931,   40
  931,   37
  932,    5
  932,   13
  932,   40
  932,   11
  932,    9
  932,   40
  932,   40
  933,   43
  933,   47
  933,   15
  933,   11
  934,   11
  934,   11
  934,   11
  934,   11
  934,   11
  934,   11
  934,   34
  934,   11
  934,   61
  934,   11
  934,   50
  934,   71
  934,   35
  934,   11
  934,   55
  934,   81
  934,   70
  934,   55
  934,   11
  934,   11
  934,   11
  934,   11
  934,   10
  934,   11
  935,   41
  935,   13
  935,   13
  935,   11
  935,   10
  935,   43
  935,   13
  936,   19
  936,   47
  936,   22
  937,   15
  937,   11
  937,   10
  937,   11
  937,   12
  938,   14
  938,   37
  938,   14
  938,   66
  938,   14
  938,   15
  938,   25
  939,   42
  939,   11
  939,    4
  940,    1
  940,    9
  940,   16
  940,   20
  940,   46
  940,   30
  941,   42
  941,   12
  941,   77
  941,   37
  941,   12
  941,   12
  941,   12
  941,   62
  941,   47
  942,   54
  942,   11
  942,   11
  942,   10
  942,   33
  942,   52
  942,   28
  942,   47
  943,   70
  943,   28
  943,   28
  943,   26
  943,   26
  943,   26
  943,   26
  943,   48
  943,    8
  943,   16
  943,   14
  943,   12
  943,   67
  943,   10
  943,   12
  943,   12
  943,   14
  943,   16
  943,   43
  943,   44
  943,   12
  944,   60
  944,   10
  944,   14
  944,   67
  944,   10
  944,   16
  944,   10
  944,   37
  944,   57
  944,   10
  944,   10
  945,   80
  945,   58
  946,   66
  946,   42
  946,   11
  946,   33
  946,   49
  946,    8
  946,   44
  946,   43
  946,   75
  946,   41
  947,   19
  947,   11
  947,   10
  947,   20
  947,   41
  947,   18
  947,   24
  947,   28
  947,   52
  947,   10
  947,   10
  947,    5
  947,   40
  947,   65
  947,   66
  948,   70
  948,   14
  948,   34
  948,   41
  948,   10
  948,   11
  948,    8
  948,    7
  948,   24
  948,    1
  948,   43
  948,   53
  948,   10
  948,   41
  948,   63
  948,   11
  948,   38
  948,   48
  948,   37
  948,   64
  948,   44
  948,   44
  948,   45
  948,   10
  948,   41
  948,   36
  948,   64
  949,   39
  949,   40
  949,   12
  949,   10
  949,   10
  950,   12
  950,   43
  950,   67
  950,    9
  950,   39
  950,   35
  950,   10
  951,   38
  951,   11
  951,   14
  951,    1
  951,   10
  951,   41
  952,    5
  952,   11
  952,   12
  952,   35
  953,   42
  953,   17
  953,   52
  953,   17
  953,   22
  953,   17
  953,   52
  953,   37
  953,   27
  953,   12
  953,   42
  953,   12
  954,   10
  954,   37
  954,   34
  954,    6
  954,    8
  955,    7
  955,   42
  955,   37
  955,    7
  955,   37
  955,   32
  955,    7
  955,    7
  955,   32
  956,   32
  956,   30
  956,    9
  956,   32
  956,   52
  956,   27
  956,    7
  956,   32
  956,   25
  956,    9
  956,   12
  956,   33
  957,   11
  957,   68
  957,   66
  957,   10
  957,   14
  957,   45
  957,   41
  957,   16
  958,    4
  958,   10
  958,   11
  958,   10
  958,   11
  958,   10
  959,   12
  959,   41
  959,   15
  959,   10
  959,   45
  960,   14
  960,   73
  960,   38
  960,   38
  960,   13
  960,   16
  960,   37
  960,   38
  960,   10
  960,   13
  960,   52
  960,   53
  960,   31
  960,   56
  960,   52
  960,   38
  960,   74
  961,   33
  961,   38
  961,   10
  961,    9
  961,   10
  961,    9
  962,   10
  962,   10
  962,   10
  962,   10
  962,   41
  962,   31
  963,   68
  963,   11
  963,   42
  963,   39
  965,   22
  965,   52
  965,   32
  965,   27
  966,   10
  966,   39
  966,   10
  966,    9
  966,   38
  966,   12
  966,    9
  967,   33
  967,   55
  967,   35
  967,   25
  967,   45
  967,   42
  967,   35
  967,   62
  967,   52
  968,    8
  968,    9
  969,   17
  969,   22
  969,   27
  969,   12
  969,   12
  969,   27
  969,   17
  970,   10
  970,   45
  970,    9
  970,    9
  970,    7
  970,   37
  970,   40
  970,   40
  970,   71
  970,   65
  970,   10
  971,   32
  971,   35
  971,   10
  971,   12
  971,    8
  972,   40
  972,   40
  972,   59
  972,   39
  972,    7
  972,   68
  972,    9
  973,   45
  973,   62
  973,   58
  973,    9
  973,   35
  973,   45
  973,   38
  974,   10
  974,    9
  974,    9
  974,   15
  974,   39
  974,   36
  975,    9
  975,   15
  975,   35
  975,    9
  975,   37
  976,   22
  976,   59
  976,    9
  976,    9
  976,    7
  976,   21
  976,    7
  976,   59
  976,   25
  977,   10
  977,    9
  977,    6
  977,   46
  977,   48
  978,   13
  978,   16
  978,   49
  978,   54
  978,    8
  978,    8
  978,    8
  979,   44
  979,   39
  979,    5
  980,   41
  980,   66
  980,   68
  980,   16
  980,   39
  980,    8
  981,   50
  981,   35
  981,    7
  981,   31
  981,   42
  981,    8
  982,   32
  982,   33
  982,   10
  982,   10
  982,    8
  982,    9
  982,   36
  982,   32
  983,    9
  983,   43
  983,   14
  983,   42
  983,   10
  983,    9
  983,    8
  983,    8
  983,   52
  983,   37
  983,   35
  983,    8
  983,   41
  983,    9
  984,   20
  984,   40
  984,   40
  984,   12
  984,   11
  984,   67
  984,   42
  984,   40
  984,   12
  984,   10
  985,   10
  985,   40
  985,    8
  985,    9
  985,   30
  985,   37
  985,    8
  985,   13
  985,   39
  985,   19
  985,   12
  986,    8
  986,   13
  986,    8
  986,   46
  986,    8
  986,   47
  986,    8
  987,   35
  987,   34
  987,   17
  987,   56
  987,   42
  987,   38
  987,   75
  988,    8
  988,   30
  988,   59
  988,   57
  988,   26
  988,   28
  988,   10
  988,   12
  988,    9
  988,   34
  988,    8
  988,    6
  989,    7
  989,   40
  989,   16
  990,   10
  990,   27
  990,   43
  990,   39
  990,   49
  990,    9
  990,    9
  990,   53
  990,   50
  990,    7
  990,   84
  990,   12
  990,    7
  990,    7
  990,    8
  990,    8
  990,   41
  990,   37
  990,   18
  990,   62
  990,   59
  990,   24
  991,    7
  991,   31
  991,   23
  992,   10
  992,   42
  992,   27
  992,   42
  992,   12
  992,   37
  992,   62
  992,   67
  992,   64
  992,   41
  992,   40
  992,    4
  992,   42
  993,   43
  993,   41
  993,   13
  993,    9
  993,   74
  993,   69
  994,   40
  994,    8
  995,   14
  995,    8
  995,    8
  995,    7
  995,   25
  995,   15
  995,   44
  995,    7
  996,    7
  996,   15
  996,   39
  997,   44
  997,    8
  997,   64
  997,   11
  997,   15
  997,   50
  998,   50
  998,   48
  998,   22
  998,   26
  999,    1
  999,   25
  999,   29
  999,   52
  999,    8
  999,    6
 1000,    8
 1000,   46
 1000,   35
 1000,   32
 1000,   50
 1000,    8
 1001,    7
 1001,   78
 1001,   40
 1001,   42
 1001,   47
 1001,   32
 1001,   71
 1001,    5
 1001,    7
 1001,    7
 1001,   14
 1001,   41
 1001,   37
 1001,   10
 1002,   37
 1002,   37
 1002,    7
 1002,   11
 1002,   33
 1002,   56
 1003,   31
 1003,   62
 1003,    8
 1003,   38
 1003,   64
 1003,    7
 1003,   34
 1003,   32
 1003,   62
 1004,    7
 1004,    6
 1004,   10
 1004,    5
 1004,    8
 1004,   29
 1004,    7
 1004,    7
 1004,   47
 1004,   10
 1004,    7
 1005,   35
 1005,   41
 1005,   31
 1005,   45
 1005,   50
 1005,    8
 1005,    9
 1005,   43
 1005,    7
 1006,    7
 1006,   15
 1006,   13
 1006,    8
 1006,    8
 1006,    7
 1006,    7
 1006,   47
 1006,   39
 1006,   18
 1006,   37
 1006,   17
 1006,    9
 1007,   70
 1007,   39
 1007,   15
 1007,   14
 1008,    6
 1008,    6
 1008,   48
 1008,   41
 1008,    8
 1009,   23
 1009,   31
 1009,   40
 1009,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,   30
 1010,    4
 1010,    5
 1010,    7
 1010,    7
 1010,   30
 1010,    7
 1010,   58
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,    7
 1010,   30
 1011,   26
 1011,   36
 1011,   57
 1011,   50
 1011,    7
 1011,    7
 1012,    7
 1012,    7
 1012,    7
 1012,    7
 1012,    7
 1012,    7
 1012,    7
 1012,   35
 1012,   30
 1012,    7
 1012,   32
 1013,   36
 1013,   42
 1013,    8
 1013,    9
 1013,   10
 1013,   38
 1014,   69
 1014,   33
 1014,   32
 1014,   64
 1014,   35
 1014,    6
 1014,   34
 1014,    4
 1014,   22
 1014,    4
 1015,   32
 1015,   37
 1015,   27
 1015,   27
 1015,    2
 1015,    7
 1015,    7
 1015,   37
 1015,   12
 1016,    4
 1016,   25
 1016,   32
 1016,   32
 1016,   52
 1016,   65
 1016,   37
 1017,    8
 1017,   15
 1017,   14
 1017,    6
 1017,    8
 1017,    3
 1017,    5
 1017,    1
 1018,   28
 1018,   27
 1018,    1
 1018,   22
 1018,   24
 1019,   30
 1019,    5
 1019,    5
 1019,    5
 1019,   71
 1019,   62
 1019,   24
 1019,   12
 1019,   14
 1019,   38
 1019,   42
 1019,   62
 1020,    4
 1020,    5
 1020,    5
 1020,    5
 1020,    4
 1020,    4
 1020,    5
 1020,   31
 1020,    5
 1020,   18
 1020,   48
 1020,    6
 1021,   32
 1021,   50
 1021,   30
 1021,   55
 1022,   12
 1022,    7
 1022,   32
 1022,   37
 1022,   27
 1022,   17
 1022,   52
 1023,   43
 1023,   40
 1023,    8
 1024,   61
 1024,    4
 1024,   32
 1024,   31
 1024,   57
 1025,   28
 1025,    5
 1025,   26
 1025,   30
 1026,   55
 1026,    6
 1026,    5
 1026,    5
 1026,   33
 1026,   32
 1026,   49
 1026,   57
 1026,   28
 1027,   22
 1027,   57
 1027,   61
 1027,   33
 1027,   20
 1028,    7
 1028,   47
 1028,   37
 1028,   17
 1028,   17
 1028,   47
 1028,   17
 1028,   12
 1028,   42
 1028,    7
 1029,   33
 1029,   63
 1029,   44
 1029,   45
 1029,    5
 1029,   34
 1029,    6
 1029,    4
 1029,   36
 1029,   35
 1030,   39
 1030,    5
 1030,    8
 1030,    7
 1030,   69
 1030,   36
 1030,   69
 1030,    4
 1031,   47
 1031,    5
 1031,   38
 1031,   42
 1031,   18
 1031,   49
 1031,   15
 1031,   40
 1031,    4
 1031,    4
 1032,    5
 1032,   32
 1032,   32
 1032,   35
 1032,    5
 1032,   37
 1032,   60
 1032,   40
 1032,   40
 1032,   16
 1032,   35
 1032,    5
 1033,   60
 1033,    9
 1033,   10
 1033,    7
 1033,    4
 1033,    5
 1033,   39
 1033,   45
 1033,   42
 1034,   52
 1034,   27
 1034,   42
 1034,   22
 1034,   37
 1034,   32
 1034,    4
 1034,   41
 1035,    7
 1035,   42
 1035,    5
 1035,    4
 1035,    4
 1035,   29
 1035,   42
 1035,    5
 1036,   86
 1036,   54
 1036,   19
 1036,   45
 1036,   18
 1037,   72
 1037,   17
 1037,   42
 1037,   47
 1037,   16
 1037,   69
 1037,   49
 1037,   33
 1037,    4
 1038,    5
 1038,   22
 1038,   23
 1038,   23
 1038,   72
 1038,   35
 1038,   35
 1038,   35
 1038,    5
 1038,    5
 1038,    5
 1038,   22
 1038,   23
 1038,    5
 1039,   58
 1039,   45
 1039,   48
 1039,   45
 1039,   54
 1040,   32
 1040,    7
 1040,   22
 1040,   12
 1040,   17
 1040,   37
 1040,    7
 1040,   52
 1040,   42
 1040,    7
 1040,   42
 1040,    7
 1041,    5
 1041,   27
 1041,   27
 1041,    5
 1041,   27
 1042,   32
 1042,   57
 1042,   31
 1042,   28
 1042,    5
 1042,   53
 1043,    8
 1043,   38
 1043,    6
 1043,    6
 1043,    5
 1043,   27
 1043,    4
 1043,    6
 1043,    5
 1043,   19
 1043,   26
 1043,   60
 1043,   32
 1043,    5
 1043,   65
 1044,   31
 1044,    5
 1044,    5
 1044,   19
 1044,   42
 1044,   29
 1044,    9
 1044,   37
 1044,   27
 1044,   10
 1045,   70
 1045,    5
 1045,   44
 1045,   35
 1046,   28
 1046,   30
 1046,   42
 1046,    5
 1046,   59
 1047,   28
 1047,   28
 1047,   37
 1047,   69
 1047,   29
 1047,   34
 1047,    4
 1047,    4
 1047,    5
 1047,    1
 1048,   55
 1048,    4
 1048,   42
 1048,   11
 1048,   35
 1048,   16
 1049,   40
 1049,   26
 1050,   28
 1050,   30
 1050,    3
 1050,    4
 1050,   58
 1050,    4
 1050,   55
 1051,    4
 1051,   67
 1051,    8
 1051,   62
 1051,   44
 1051,    6
 1051,   32
 1051,   60
 1051,   65
 1051,   32
 1051,   31
 1051,   58
 1051,   32
 1052,    4
 1052,   40
 1052,   45
 1052,    6
 1052,   40
 1052,   16
 1052,   30
 1052,   46
 1052,   40
 1053,   14
 1053,   82
 1053,   46
 1053,    4
 1053,   32
 1053,   40
 1053,    4
 1053,   66
 1053,   18
 1053,   42
 1053,   40
 1053,    4
 1054,   50
 1054,   34
 1054,   25
 1054,   45
 1054,   47
 1054,   34
 1054,   48
 1055,    6
 1055,   53
 1055,   50
 1055,    9
 1055,   34
 1055,   35
 1056,   17
 1056,   34
 1056,   45
 1056,    4
 1056,   50
 1056,   16
 1056,    4
 1056,   38
 1056,   36
 1056,   76
 1056,   76
 1057,    4
 1057,   32
 1057,   16
 1057,    4
 1057,   34
 1057,   42
 1058,   32
 1058,    4
 1058,   37
 1058,   25
 1059,   38
 1059,   39
 1059,   16
 1059,   70
 1059,   66
 1059,   63
 1059,   64
 1059,   30
 1060,    4
 1060,    4
 1060,   27
 1060,   27
 1060,    4
 1060,   40
 1060,   39
 1060,   33
 1061,   47
 1061,    9
 1061,    4
 1061,   16
 1061,   45
 1061,   27
 1061,   24
 1061,   32
 1061,    1
 1061,   75
 1062,   68
 1062,   28
 1062,   27
 1062,   34
 1063,   31
 1063,   45
 1063,   67
 1063,   35
 1063,   62
 1063,   62
 1063,   66
 1063,   65
 1063,   72
 1063,   39
 1063,   41
 1063,   12
 1063,    5
 1063,   42
 1063,   31
 1063,   11
 1064,    0
 1064,   15
 1064,   39
 1064,   40
 1064,    2
 1064,    4
 1064,   36
 1064,   35
 1064,    4
 1064,   37
 1064,    6
 1065,   42
 1065,    8
 1065,    5
 1065,   30
 1066,   63
 1066,   70
 1066,   31
 1066,   36
 1067,    4
 1067,   35
 1067,    4
 1067,   44
 1067,   41
 1067,   16
 1068,   56
 1068,    5
 1068,   32
 1068,   31
 1068,   53
 1069,   31
 1069,   34
 1069,    8
 1069,    9
 1069,   59
 1069,   55
 1070,   28
 1070,   62
 1070,    5
 1070,   26
 1070,   39
 1070,   23
 1071,   46
 1071,    6
 1071,   41
 1072,   31
 1072,    5
 1072,   38
 1072,   50
 1072,   38
 1072,   36
 1072,   72
 1072,   42
 1072,    5
 1073,    3
 1073,   61
 1073,   27
 1073,   29
 1073,   33
 1074,    2
 1074,   23
 1074,    3
 1075,   46
 1075,   41
 1075,   34
 1075,   11
 1075,    7
 1075,   22
 1075,    8
 1076,    5
 1076,    5
 1076,    6
 1076,    7
 1076,    5
 1076,    6
 1076,    5
 1076,    5
 1076,    5
 1076,    4
 1076,    4
 1076,    6
 1076,   55
 1076,    6
 1076,    4
 1076,   35
 1076,   30
 1076,   45
 1076,   25
 1076,   70
 1076,    4
 1076,    5
 1076,    5
 1076,    4
 1076,    4
 1076,    4
 1076,    5
 1076,    4
 1076,   54
 1076,   25
 1077,   55
 1077,   56
 1077,   28
 1077,   30
 1077,   60
 1077,    5
 1077,   25
 1077,   38
 1077,   33
 1077,   10
 1078,    4
 1078,   65
 1078,    3
 1078,    4
 1078,   42
 1078,   32
 1078,   52
 1079,    4
 1079,   10
 1079,   10
 1079,   10
 1079,    6
 1079,    4
 1079,    6
 1079,   26
 1079,   40
 1079,   37
 1079,   22
 1080,   38
 1080,   37
 1080,    3
 1080,    3
 1080,   13
 1080,   37
 1080,    1
 1080,   38
 1080,   33
 1080,   10
 1081,   24
 1081,   48
 1081,   25
 1081,   28
 1082,    6
 1082,   65
 1082,   46
 1082,   31
 1082,   24
 1082,    1
 1083,   64
 1083,   38
 1083,   27
 1083,   11
 1083,    9
 1083,   43
 1083,    3
 1083,   61
 1083,   41
 1083,    3
 1083,   41
 1083,    2
 1083,    4
 1083,    4
 1083,    2
 1083,    3
 1083,    4
 1083,   43
 1083,    2
 1084,    3
 1084,   12
 1084,   17
 1084,   30
 1084,   28
 1084,   56
 1084,    4
 1084,    4
 1084,   36
 1084,   21
 1084,   32
 1084,   60
 1085,   32
 1085,   29
 1085,   59
 1085,   74
 1085,   30
 1086,    5
 1086,   25
 1086,   39
 1086,   56
 1086,    4
 1086,   24
 1086,   37
 1086,   24
 1086,    5
 1086,   50
 1087,   43
 1087,    5
 1087,    3
 1087,    4
 1087,    4
 1087,   45
 1087,   22
 1087,   24
 1088,    4
 1088,    3
 1088,   35
 1088,    6
 1088,    5
 1088,    5
 1088,    4
 1088,    4
 1088,   45
 1088,    3
 1088,   28
 1088,    3
 1088,    3
 1088,   28
 1088,    3
 1088,    3
 1088,    4
 1089,    3
 1089,   38
 1089,    3
 1089,   35
 1089,    2
 1089,   37
 1089,    3
 1089,   35
 1089,   34
 1090,   39
 1090,   50
 1090,   40
 1090,   53
 1090,   56
 1090,   32
 1091,   51
 1091,   44
 1092,   40
 1092,   67
 1092,    7
 1092,   44
 1092,   72
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1093,   32
 1094,   75
 1094,   61
 1094,   57
 1094,   35
 1094,   43
 1095,    4
 1095,   65
 1095,   35
 1095,   40
 1096,   75
 1096,   11
 1096,   30
 1096,   40
 1096,   30
 1096,   40
 1096,    1
 1096,   75
 1096,   11
 1097,    4
 1097,   64
 1097,   62
 1097,   35
 1097,   32
 1097,    9
 1097,    5
 1097,    4
 1097,    3
 1097,   32
 1097,    5
 1097,   37
 1097,    3
 1097,    3
 1097,    4
 1097,    4
 1097,    4
 1098,   60
 1098,   18
 1098,   21
 1098,    3
 1098,   39
 1099,   45
 1099,   37
 1099,   74
 1099,   78
 1099,   12
 1099,   37
 1099,   80
 1099,   46
 1099,   49
 1099,   28
 1099,   45
 1099,   35
 1100,    3
 1100,   52
 1100,   18
 1100,   12
 1100,   24
 1100,   16
 1100,    1
 1100,    1
 1100,   30
 1100,    2
 1100,    5
 1100,   30
 1100,   31
 1100,   31
 1100,   32
 1100,   65
 1100,   74
 1100,    6
 1101,   22
 1101,   24
 1101,   41
 1101,   43
 1102,   38
 1102,   54
 1102,   12
 1102,   69
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,   30
 1103,    3
 1103,   25
 1103,    3
 1103,   66
 1103,    3
 1103,    3
 1103,    3
 1103,    3
 1103,    3
